model,config,assay,delta,snr
3B,int8_dyn,RFAH_ECOLI_Tsuboyama_2023_2LCL,7.224252709958634e-05,8.23541217230168
3B,int8_dyn,RL20_AQUAE_Tsuboyama_2023_1GYZ,-0.018437874382599806,11.381308793223011
3B,int8_dyn,RL40A_YEAST_Mavor_2016,-0.010956913422853487,6.8377190768531735
3B,int8_dyn,RL40A_YEAST_Roscoe_2013,-0.011248022862466511,6.843764603250021
3B,int8_dyn,RL40A_YEAST_Roscoe_2014,0.0165785162433304,6.948983462374359
3B,int8_dyn,RNC_ECOLI_Weeks_2023,-0.005662655523553606,11.774009134790612
3B,int8_dyn,RPC1_BP434_Tsuboyama_2023_1R69,-0.006806344329707392,15.956637061694437
3B,int8_dyn,RPC1_LAMBD_Li_2019_high-expression,-0.002016519584273957,6.609898768492252
3B,int8_dyn,RPC1_LAMBD_Li_2019_low-expression,-0.015408993521946357,6.609898768492252
3B,int8_dyn,RS15_GEOSE_Tsuboyama_2023_1A32,0.0002677157391592355,8.658364451487488
3B,int8_dyn,S22A1_HUMAN_Yee_2023_abundance,0.004166635353650472,6.651453931077697
3B,int8_dyn,S22A1_HUMAN_Yee_2023_activity,0.0026654105027877906,6.6809625419476175
3B,int8_dyn,SAV1_MOUSE_Tsuboyama_2023_2YSB,-0.007847039062668482,7.897039952988363
3B,int8_dyn,SBI_STAAM_Tsuboyama_2023_2JVG,0.0005553305555202614,6.208179461744189
3B,int8_dyn,SC6A4_HUMAN_Young_2021,0.0014422576976869106,9.661781085087945
3B,int8_dyn,SCIN_STAAR_Tsuboyama_2023_2QFF,-0.0284099048726415,5.52082896338204
3B,int8_dyn,SDA_BACSU_Tsuboyama_2023_1PV0,-0.01420157740665029,17.437926418584443
3B,int8_dyn,SERC_HUMAN_Xie_2023,-0.0008791910642101941,10.601159369921143
3B,int8_dyn,SHOC2_HUMAN_Kwon_2022,0.005933456948504223,5.569043389703874
3B,int8_dyn,SOX30_HUMAN_Tsuboyama_2023_7JJK,0.002825911424632843,8.34395902206484
3B,int8_dyn,SPA_STAAU_Tsuboyama_2023_1LP1,-0.0568971446793542,2.154969493640583
3B,int8_dyn,SPG1_STRSG_Olson_2014,-0.004942880025194385,5.767983762188085
3B,int8_dyn,SPG1_STRSG_Wu_2016,0.0013162190889801917,6.96025246648298
3B,int8_dyn,SPG2_STRSG_Tsuboyama_2023_5UBS,0.016538580662345703,6.400478765361376
3B,int8_dyn,SPTN1_CHICK_Tsuboyama_2023_1TUD,-0.0038282578689489144,10.487347933085697
3B,int8_dyn,SQSTM_MOUSE_Tsuboyama_2023_2RRU,-0.020103182190527535,5.223619568896928
3B,int8_dyn,SR43C_ARATH_Tsuboyama_2023_2N88,0.007879596799951205,12.918297600764433
3B,int8_dyn,SRBS1_HUMAN_Tsuboyama_2023_2O2W,0.010879790503699804,6.173705703977814
3B,int8_dyn,SRC_HUMAN_Ahler_2019,-0.002615513459203078,9.26525629617739
3B,int8_dyn,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,-0.0020420104832781782,9.257640352614823
3B,int8_dyn,SRC_HUMAN_Nguyen_2022,-0.004102611804012113,9.261389471648725
3B,int8_dyn,SUMO1_HUMAN_Weile_2017,0.0005966787083387937,5.923657728842314
3B,int8_dyn,SYUA_HUMAN_Newberry_2020,-0.027883433387873885,5.282373457778235
3B,int8_dyn,TADBP_HUMAN_Bolognesi_2019,0.0130797520619327,4.564249502707765
3B,int8_dyn,TAT_HV1BR_Fernandes_2016,-0.0270868309079476,2.583429415153026
3B,int8_dyn,TCRG1_MOUSE_Tsuboyama_2023_1E0L,0.0035975677031143682,9.220135418779162
3B,int8_dyn,THO1_YEAST_Tsuboyama_2023_2WQG,0.001547319365068689,9.309583960686068
3B,int8_dyn,TNKS2_HUMAN_Tsuboyama_2023_5JRT,-0.0030784124778356903,7.876230380224401
3B,int8_dyn,TPK1_HUMAN_Weile_2017,-0.006475507267083014,5.983863926150906
3B,int8_dyn,TPMT_HUMAN_Matreyek_2018,0.0131846645301536,6.151646625763763
3B,int8_dyn,TPOR_HUMAN_Bridgford_2020,-0.047563983317829794,5.371134851215336
3B,int8_dyn,TRPC_SACS2_Chan_2017,-0.001970550845422081,11.519482158541317
3B,int8_dyn,TRPC_THEMA_Chan_2017,-0.0020015572847388863,11.04523664068292
3B,int8_dyn,UBC9_HUMAN_Weile_2017,0.00036274094775201604,9.45461321058809
3B,int8_dyn,UBE4B_HUMAN_Tsuboyama_2023_3L1X,0.0015304861839390838,8.467657472637976
3B,int8_dyn,UBR5_HUMAN_Tsuboyama_2023_1I2T,-0.36879703753142207,1.0383342532857802
3B,int8_dyn,VG08_BPP22_Tsuboyama_2023_2GP8,0.03956612758957345,4.211652011880062
3B,int8_dyn,VILI_CHICK_Tsuboyama_2023_1YU5,0.0023044492230656077,10.366077606181076
3B,int8_dyn,VKOR1_HUMAN_Chiasson_2020_abundance,0.0015956449742879908,10.048315261824944
3B,int8_dyn,VKOR1_HUMAN_Chiasson_2020_activity,-0.005499694807002853,10.853755491074505
3B,int8_dyn,VRPI_BPT7_Tsuboyama_2023_2WNM,0.03154233454805355,10.104181158942762
3B,int8_dyn,YAIA_ECOLI_Tsuboyama_2023_2KVT,-0.0018052058425629403,10.018772934648885
3B,int8_dyn,YAP1_HUMAN_Araya_2012,-0.001517209210305015,6.639210684067557
3B,int8_dyn,YNZC_BACSU_Tsuboyama_2023_2JVD,0.0029209650346350147,10.82759425853156
3B,int4_wo,A0A192B1T2_9HIV1_Haddox_2018,0.0015637812229370995,4.91841220229431
3B,int4_wo,A0A1I9GEU1_NEIME_Kennouche_2019,-0.0147074365365994,5.982752136408366
3B,int4_wo,A0A247D711_LISMN_Stadelmann_2021,-0.0010734219445020926,8.576932089407718
3B,int4_wo,A0A2Z5U3Z0_9INFA_Doud_2016,0.008783407663638276,3.785737104264804
3B,int4_wo,A0A2Z5U3Z0_9INFA_Wu_2014,-0.0028766344473580285,3.604230581260496
3B,int4_wo,A4D664_9INFA_Soh_2019,-0.0053979817041514,5.559089875994843
3B,int4_wo,A4GRB6_PSEAI_Chen_2020,0.0034477978718620017,5.402654737389757
3B,int4_wo,A4_HUMAN_Seuma_2022,0.032047856295000954,3.7111138712313276
3B,int4_wo,AACC1_PSEAI_Dandage_2018,-0.014828491226332119,6.321890622105155
3B,int4_wo,ACE2_HUMAN_Chan_2020,0.015538910822907204,5.488345205499199
3B,int4_wo,ADRB2_HUMAN_Jones_2020,-0.002106069336350158,7.747602169426989
3B,int4_wo,AICDA_HUMAN_Gajula_2014_3cycles,0.02829576347105578,5.50534835216273
3B,int4_wo,AMFR_HUMAN_Tsuboyama_2023_4G3O,0.0185899978687053,8.039054105263741
3B,int4_wo,AMIE_PSEAE_Wrenbeck_2017,-0.014582778843632682,4.082970923093945
3B,int4_wo,ANCSZ_Hobbs_2022,-0.0046016230167231775,7.913378701267137
3B,int4_wo,ARGR_ECOLI_Tsuboyama_2023_1AOY,0.031928891542233384,4.672208236329344
3B,int4_wo,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,0.027080374087675274,4.6388167684375
3B,int4_wo,BBC1_YEAST_Tsuboyama_2023_1TG0,0.019099186299932347,7.567838852840582
3B,int4_wo,BCHB_CHLTE_Tsuboyama_2023_2KRU,0.016597553327525327,6.763886232035558
3B,int4_wo,BLAT_ECOLX_Deng_2012,0.021364032803533495,3.6655453397654663
3B,int4_wo,BLAT_ECOLX_Firnberg_2014,0.05333737910593095,3.6656651966514384
3B,int4_wo,BLAT_ECOLX_Jacquier_2013,0.05145941861101,3.4180433680270443
3B,int4_wo,BLAT_ECOLX_Stiffler_2015,0.049468542198161436,3.6655453397654663
3B,int4_wo,C6KNH7_9INFA_Lee_2018,0.003328939039994483,3.1449923818540024
3B,int4_wo,CALM1_HUMAN_Weile_2017,-0.012304264166632883,5.109907420809213
3B,int4_wo,CAPSD_AAV2S_Sinai_2021,-0.01718021653217161,7.12185538093278
3B,int4_wo,CASP3_HUMAN_Roychowdhury_2020,0.026774858150019232,3.6412268741914264
3B,int4_wo,CASP7_HUMAN_Roychowdhury_2020,0.008498392117225695,3.9107178713035475
3B,int4_wo,CATR_CHLRE_Tsuboyama_2023_2AMI,-0.0023426799167776124,8.646409530811313
3B,int4_wo,CBPA2_HUMAN_Tsuboyama_2023_1O6X,0.0026088910256917286,7.234098160707291
3B,int4_wo,CBS_HUMAN_Sun_2020,0.0017718275265529715,6.230668845288482
3B,int4_wo,CBX4_HUMAN_Tsuboyama_2023_2K28,0.06182040465713534,5.555548038728219
3B,int4_wo,CCDB_ECOLI_Adkar_2012,0.024764554354468393,4.444951612811611
3B,int4_wo,CCDB_ECOLI_Tripathi_2016,0.013401894460393193,4.408354039195548
3B,int4_wo,CCR5_HUMAN_Gill_2023,0.002779055736458702,6.301134004186806
3B,int4_wo,CD19_HUMAN_Klesmith_2019_FMC_singles,-0.013001240656991292,3.859744938725283
3B,int4_wo,CP2C9_HUMAN_Amorosi_2021_abundance,0.0006500217282863208,6.30113789894101
3B,int4_wo,CP2C9_HUMAN_Amorosi_2021_activity,0.0009268226433847282,6.004754328186287
3B,int4_wo,CSN4_MOUSE_Tsuboyama_2023_1UFM,0.027102982920198804,5.843429454807872
3B,int4_wo,CUE1_YEAST_Tsuboyama_2023_2MYX,0.0037328732029063283,7.204581543536865
3B,int4_wo,D7PM05_CLYGR_Somermeyer_2022,-0.013816240623575692,5.352221504388093
3B,int4_wo,DLG4_HUMAN_Faure_2021,0.0034393976139014404,5.8760624461516695
3B,int4_wo,DLG4_RAT_McLaughlin_2012,0.025920992652034847,3.894504671342218
3B,int4_wo,DN7A_SACS2_Tsuboyama_2023_1JIC,-0.015066201035061677,5.8410965657687015
3B,int4_wo,DNJA1_HUMAN_Tsuboyama_2023_2LO1,0.015689121552845298,10.098525540575539
3B,int4_wo,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,-0.015003739345784306,7.88692623054021
3B,int4_wo,DYR_ECOLI_Nguyen_2023,-0.0008693943606605803,7.899339593816639
3B,int4_wo,DYR_ECOLI_Thompson_2019,-0.013747504484842132,7.123488334995136
3B,int4_wo,ENVZ_ECOLI_Ghose_2023,0.01238567952200978,4.852828136997986
3B,int4_wo,ENV_HV1B9_DuenasDecamp_2016,0.008314302228552499,5.00872136644344
3B,int4_wo,ENV_HV1BR_Haddox_2016,-0.00019403632304638985,5.175128552403001
3B,int4_wo,EPHB2_HUMAN_Tsuboyama_2023_1F0M,0.024196660512621482,8.135778869003971
3B,int4_wo,ESTA_BACSU_Nutschel_2020,-0.0007585159982845813,6.0480955968387615
3B,int4_wo,F7YBW8_MESOW_Aakre_2015,-0.02804050807067482,8.775190132014526
3B,int4_wo,F7YBW8_MESOW_Ding_2023,0.037676359153257455,9.526482320198792
3B,int4_wo,FECA_ECOLI_Tsuboyama_2023_2D1U,-0.0022597920720159315,5.71486124299058
3B,int4_wo,FKBP3_HUMAN_Tsuboyama_2023_2KFV,-0.02677005377704461,2.874488758306613
3B,int4_wo,GAL4_YEAST_Kitzman_2015,-0.012215561278362874,5.568011179066166
3B,int4_wo,GCN4_YEAST_Staller_2018,0.0012230325000477382,11.322601359018282
3B,int4_wo,GDIA_HUMAN_Silverstein_2021,0.01649473166736537,3.5850950483855297
3B,int4_wo,GFP_AEQVI_Sarkisyan_2016,-0.008970684870113904,4.824295928655045
3B,int4_wo,GLPA_HUMAN_Elazar_2016,-0.039693135932009405,6.104712746282154
3B,int4_wo,GRB2_HUMAN_Faure_2021,0.012374095106311045,6.67384021055924
3B,int4_wo,HCP_LAMBD_Tsuboyama_2023_2L6Q,0.02007522812560336,4.5124035724286395
3B,int4_wo,HECD1_HUMAN_Tsuboyama_2023_3DKM,0.037320849513200915,5.907174048055874
3B,int4_wo,HEM3_HUMAN_Loggerenberg_2023,0.0022662459021483006,5.826596764199593
3B,int4_wo,HIS7_YEAST_Pokusaeva_2019,-0.026294815477632683,4.322556084964729
3B,int4_wo,HMDH_HUMAN_Jiang_2019,0.018983613152694312,5.63533523669958
3B,int4_wo,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,-0.00037074560153710356,4.992457912301879
3B,int4_wo,HSP82_YEAST_Flynn_2019,0.002627535347950627,5.701488921103374
3B,int4_wo,HSP82_YEAST_Mishra_2016,-0.013971621229595388,6.558461277782376
3B,int4_wo,HXK4_HUMAN_Gersing_2022_activity,0.0036028752452180735,5.81324513039948
3B,int4_wo,HXK4_HUMAN_Gersing_2023_abundance,-0.007722222391324807,5.772460126057809
3B,int4_wo,I6TAH8_I68A0_Doud_2015,0.0034250961407089,4.816388631743399
3B,int4_wo,IF1_ECOLI_Kelsic_2016,-0.016677844462170244,4.707893961740425
3B,int4_wo,ILF3_HUMAN_Tsuboyama_2023_2L33,0.016975048913943303,3.8976247037121503
3B,int4_wo,ISDH_STAAW_Tsuboyama_2023_2LHR,-0.006591919609227892,6.613860408754474
3B,int4_wo,KCNE1_HUMAN_Muhammad_2023_expression,-0.011107651457786902,4.201784026914994
3B,int4_wo,KCNE1_HUMAN_Muhammad_2023_function,0.014235618560714314,4.20550938329866
3B,int4_wo,KCNJ2_MOUSE_Coyote-Maestas_2022_function,-0.0016209165425397076,7.303912693913911
3B,int4_wo,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,0.0030590657011891342,7.249142738638583
3B,int4_wo,KKA2_KLEPN_Melnikov_2014,-3.762969786191839e-05,6.334593153673288
3B,int4_wo,LGK_LIPST_Klesmith_2015,-0.0072817288465223395,4.894614582390972
3B,int4_wo,LYAM1_HUMAN_Elazar_2016,-0.0380327702413894,4.037865184207286
3B,int4_wo,MAFG_MOUSE_Tsuboyama_2023_1K1V,-0.0012537858673765667,12.573239574734
3B,int4_wo,MBD11_ARATH_Tsuboyama_2023_6ACV,0.009276913852269364,4.70419594542547
3B,int4_wo,MET_HUMAN_Estevam_2023,-0.00034658436201639997,7.375756688543259
3B,int4_wo,MK01_HUMAN_Brenan_2016,-0.007448800302859493,5.430479665065837
3B,int4_wo,MLAC_ECOLI_MacRae_2023,-0.011792048906909103,6.157434129090634
3B,int4_wo,MSH2_HUMAN_Jia_2020,0.008877687406671053,3.250453018503561
3B,int4_wo,MTH3_HAEAE_RockahShmuel_2015,-0.028030564523313428,6.118522110956275
3B,int4_wo,MTHR_HUMAN_Weile_2021,-0.017358582121659916,4.714585534569059
3B,int4_wo,MYO3_YEAST_Tsuboyama_2023_2BTT,-0.017922835768492906,5.425430493100042
3B,int4_wo,NCAP_I34A1_Doud_2015,-0.0002987296198420017,4.787353256107589
3B,int4_wo,NKX31_HUMAN_Tsuboyama_2023_2L9R,0.016028126673352183,6.502796437782892
3B,int4_wo,NRAM_I33A0_Jiang_2016,-0.015839836834963594,4.593258471002442
3B,int4_wo,NUD15_HUMAN_Suiter_2020,-0.008294074579053512,6.289474728369241
3B,int4_wo,NUSA_ECOLI_Tsuboyama_2023_1WCL,0.04840455460360937,7.485972204280485
3B,int4_wo,NUSG_MYCTU_Tsuboyama_2023_2MI6,-0.0038272350388565135,8.890876516473641
3B,int4_wo,OBSCN_HUMAN_Tsuboyama_2023_1V1C,0.0063292134632968455,6.307652916406165
3B,int4_wo,ODP2_GEOSE_Tsuboyama_2023_1W4G,-0.008061649450827907,7.204389121110884
3B,int4_wo,OPSD_HUMAN_Wan_2019,0.011243158332988612,4.856059013823468
3B,int4_wo,OTC_HUMAN_Lo_2023,-0.007819587864174027,6.236196845038538
3B,int4_wo,OTU7A_HUMAN_Tsuboyama_2023_2L2D,0.12059820276364991,2.477237284729278
3B,int4_wo,OXDA_RHOTO_Vanella_2023_activity,-0.0119024290936397,6.398601521783718
3B,int4_wo,OXDA_RHOTO_Vanella_2023_expression,-0.011656833618968632,6.541531120584919
3B,int4_wo,P53_HUMAN_Giacomelli_2018_Null_Etoposide,0.0034761873617616956,5.875071589856134
3B,int4_wo,P53_HUMAN_Giacomelli_2018_Null_Nutlin,0.0009001929561463506,5.875071589856134
3B,int4_wo,P53_HUMAN_Giacomelli_2018_WT_Nutlin,-0.011492380288238901,5.875071589856134
3B,int4_wo,P53_HUMAN_Kotler_2018,-0.007250995778280922,5.4782476172052155
3B,int4_wo,P84126_THETH_Chan_2017,0.01076782246082042,5.870986066146596
3B,int4_wo,PABP_YEAST_Melamed_2013,0.005176906705365303,7.3096010703527305
3B,int4_wo,PAI1_HUMAN_Huttinger_2021,0.015990119918760537,4.213365776464751
3B,int4_wo,PA_I34A1_Wu_2015,0.005197320090351197,5.666232283554053
3B,int4_wo,PHOT_CHLRE_Chen_2023,0.018077528017325317,7.584466944717778
3B,int4_wo,PIN1_HUMAN_Tsuboyama_2023_1I6C,-0.02074780618223887,5.843829843269054
3B,int4_wo,PITX2_HUMAN_Tsuboyama_2023_2L7M,0.04888495149856176,5.247040455897609
3B,int4_wo,PKN1_HUMAN_Tsuboyama_2023_1URF,0.027524846119499624,4.974860996212077
3B,int4_wo,POLG_DEN26_Suphatrakul_2023,-0.022905904392365617,4.333871869676602
3B,int4_wo,POLG_PESV_Tsuboyama_2023_2MXD,0.005902655223153905,8.712619928121747
3B,int4_wo,PPARG_HUMAN_Majithia_2016,-0.01282550960286244,5.177291298048617
3B,int4_wo,PPM1D_HUMAN_Miller_2022,-0.003619202198483107,5.928212506809303
3B,int4_wo,PR40A_HUMAN_Tsuboyama_2023_1UZC,0.01982669450889263,7.361534906433086
3B,int4_wo,PRKN_HUMAN_Clausen_2023,-0.001436545782420806,5.351889906935063
3B,int4_wo,PSAE_PICP2_Tsuboyama_2023_1PSE,0.01214056347386272,8.464629171009754
3B,int4_wo,PTEN_HUMAN_Matreyek_2021,0.03807074832916352,2.640660440495401
3B,int4_wo,PTEN_HUMAN_Mighell_2018,0.038712252168665695,2.6257612324462625
3B,int4_wo,Q2N0S5_9HIV1_Haddox_2018,0.001988575011092203,5.213509037542343
3B,int4_wo,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,0.0032858367573144753,4.684982357792614
3B,int4_wo,Q53Z42_HUMAN_McShan_2019_expression,-0.006246163350010714,4.684982357792614
3B,int4_wo,Q59976_STRSQ_Romero_2015,-0.00292512622059371,6.7614036387977166
3B,int4_wo,Q6WV12_9MAXI_Somermeyer_2022,0.011496118748648998,4.894631644986721
3B,int4_wo,Q837P4_ENTFA_Meier_2023,-0.01609587706061333,7.39297949419615
3B,int4_wo,Q837P5_ENTFA_Meier_2023,-0.007498784161576011,6.126216948220303
3B,int4_wo,Q8WTC7_9CNID_Somermeyer_2022,-0.014644760444500898,3.1935204938092756
3B,int4_wo,R1AB_SARS2_Flynn_2022,-0.055555259098724497,3.1462217869569735
3B,int4_wo,RAD_ANTMA_Tsuboyama_2023_2CJJ,0.013903718384607577,7.91512148385215
3B,int4_wo,RAF1_HUMAN_Zinkus-Boltz_2019,0.0004634087913403806,3.9792172422334406
3B,int4_wo,RASH_HUMAN_Bandaru_2017,-0.006056379252141253,5.756481680681902
3B,int4_wo,RASK_HUMAN_Weng_2022_abundance,0.02364524080444813,6.373406865351293
3B,int4_wo,RASK_HUMAN_Weng_2022_binding-DARPin_K55,0.013573814838775844,6.411449392141531
3B,int4_wo,RBP1_HUMAN_Tsuboyama_2023_2KWH,0.0207128514118185,4.066739100765311
3B,int4_wo,RCD1_ARATH_Tsuboyama_2023_5OAO,-0.0062107474782091,6.595690986041195
3B,int4_wo,RCRO_LAMBD_Tsuboyama_2023_1ORC,-0.014328711684872597,9.303778096518494
3B,int4_wo,RD23A_HUMAN_Tsuboyama_2023_1IFY,0.023096241197126,5.219651222132795
3B,int4_wo,RDRP_I33A0_Li_2023,-0.04783468647989719,1.9656306020174645
3B,int4_wo,REV_HV1H2_Fernandes_2016,0.007028067796146342,3.680006841677398
3B,int4_wo,RFAH_ECOLI_Tsuboyama_2023_2LCL,-0.0014797064920918923,5.794475019544978
3B,int4_wo,RL20_AQUAE_Tsuboyama_2023_1GYZ,-0.021541207655239147,5.403203542667675
3B,int4_wo,RL40A_YEAST_Mavor_2016,-0.005801877284319801,4.231350179778778
3B,int4_wo,RL40A_YEAST_Roscoe_2013,-0.007179090144581679,4.144912870487315
3B,int4_wo,RL40A_YEAST_Roscoe_2014,0.0012087169925897312,4.37003156145065
3B,int4_wo,RNC_ECOLI_Weeks_2023,-0.008273188871833925,7.180485670922036
3B,int4_wo,RPC1_BP434_Tsuboyama_2023_1R69,-0.01049816898291056,14.997069174576394
3B,int4_wo,RPC1_LAMBD_Li_2019_high-expression,0.010790767702562487,5.003802353239549
3B,int4_wo,RPC1_LAMBD_Li_2019_low-expression,0.0066904041345082765,5.003802353239549
3B,int4_wo,RS15_GEOSE_Tsuboyama_2023_1A32,0.0062649001935076165,5.461297608562887
3B,int4_wo,S22A1_HUMAN_Yee_2023_abundance,0.0045245772121854655,4.730172868220208
3B,int4_wo,S22A1_HUMAN_Yee_2023_activity,-0.0019169762747534014,4.736908404851456
3B,int4_wo,SAV1_MOUSE_Tsuboyama_2023_2YSB,-0.0030357116054625655,6.095965211065408
3B,int4_wo,SBI_STAAM_Tsuboyama_2023_2JVG,0.00749556453616107,6.148549025912061
3B,int4_wo,SC6A4_HUMAN_Young_2021,0.0020722178425340854,7.021658133156406
3B,int4_wo,SCIN_STAAR_Tsuboyama_2023_2QFF,-0.02782014652698478,8.366028072384905
3B,int4_wo,SDA_BACSU_Tsuboyama_2023_1PV0,0.010436562103683933,10.698028811395488
3B,int4_wo,SERC_HUMAN_Xie_2023,0.00045951255443787975,6.199201925026285
3B,int4_wo,SHOC2_HUMAN_Kwon_2022,0.007387941600599801,3.9247589452818636
3B,int4_wo,SOX30_HUMAN_Tsuboyama_2023_7JJK,0.025987467725093194,5.996610019270523
3B,int4_wo,SPA_STAAU_Tsuboyama_2023_1LP1,-0.010506376114623099,2.8366267335749997
3B,int4_wo,SPG1_STRSG_Olson_2014,0.0035022095840914758,9.706137100538992
3B,int4_wo,SPG1_STRSG_Wu_2016,-0.0027023521143162144,13.76824689471929
3B,int4_wo,SPG2_STRSG_Tsuboyama_2023_5UBS,-0.015344919214366759,13.6831740954606
3B,int4_wo,SPTN1_CHICK_Tsuboyama_2023_1TUD,-0.008431741138917093,7.154792556114763
3B,int4_wo,SQSTM_MOUSE_Tsuboyama_2023_2RRU,0.027598207289768473,4.144266175823356
3B,int4_wo,SR43C_ARATH_Tsuboyama_2023_2N88,-0.01026746703389958,11.52476445887158
3B,int4_wo,SRBS1_HUMAN_Tsuboyama_2023_2O2W,0.01876810622532543,6.0351735815448375
3B,int4_wo,SRC_HUMAN_Ahler_2019,0.001307690054068944,5.725369801043232
3B,int4_wo,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,0.0007977451369647337,5.767047191977233
3B,int4_wo,SRC_HUMAN_Nguyen_2022,-0.0030135183630508044,5.719239350825196
3B,int4_wo,SUMO1_HUMAN_Weile_2017,-0.0022510712971012814,3.539333159156557
3B,int4_wo,SYUA_HUMAN_Newberry_2020,0.007936538051158515,8.592461641384498
3B,int4_wo,TADBP_HUMAN_Bolognesi_2019,0.031247250672502,5.784900312800479
3B,int4_wo,TAT_HV1BR_Fernandes_2016,0.015495866654138796,5.448502032015436
3B,int4_wo,TCRG1_MOUSE_Tsuboyama_2023_1E0L,0.021774362480642018,7.108999693989749
3B,int4_wo,THO1_YEAST_Tsuboyama_2023_2WQG,-0.008669750464785908,9.037879067318242
3B,int4_wo,TNKS2_HUMAN_Tsuboyama_2023_5JRT,0.041676940951896335,5.741398370553573
3B,int4_wo,TPK1_HUMAN_Weile_2017,-0.026289914878220022,3.9191296520940697
3B,int4_wo,TPMT_HUMAN_Matreyek_2018,0.004212586358906922,4.690495413145307
3B,int4_wo,TPOR_HUMAN_Bridgford_2020,-0.014250775459264176,4.16165408203055
3B,int4_wo,TRPC_SACS2_Chan_2017,-0.0003087815509155156,6.272552324268228
3B,int4_wo,TRPC_THEMA_Chan_2017,0.012801130558708407,6.631932286591502
3B,int4_wo,UBC9_HUMAN_Weile_2017,-0.0005369824142117396,6.292656826839695
3B,int4_wo,UBE4B_HUMAN_Tsuboyama_2023_3L1X,0.02514805927683328,4.878764439274561
3B,int4_wo,UBR5_HUMAN_Tsuboyama_2023_1I2T,0.0032578004411829564,8.07272926230752
3B,int4_wo,VG08_BPP22_Tsuboyama_2023_2GP8,-0.0025009382666018043,8.43429839156142
3B,int4_wo,VILI_CHICK_Tsuboyama_2023_1YU5,0.013868197300539675,12.446060178595456
3B,int4_wo,VKOR1_HUMAN_Chiasson_2020_abundance,0.009619574605021386,7.719076272012436
3B,int4_wo,VKOR1_HUMAN_Chiasson_2020_activity,0.0033399594723063086,8.439535624549952
3B,int4_wo,VRPI_BPT7_Tsuboyama_2023_2WNM,0.01170418421809405,9.293223550398473
3B,int4_wo,YAIA_ECOLI_Tsuboyama_2023_2KVT,0.006684416222351719,7.162435311561033
3B,int4_wo,YAP1_HUMAN_Araya_2012,-0.019307015075520795,3.5658011232339124
3B,int4_wo,YNZC_BACSU_Tsuboyama_2023_2JVD,0.007457667454315198,6.994074421842041
15B,bf16,A0A192B1T2_9HIV1_Haddox_2018,-0.0031074332545238947,4.6376022110709085
15B,bf16,A0A1I9GEU1_NEIME_Kennouche_2019,0.0005354312200051975,21.582241806018896
15B,bf16,A0A247D711_LISMN_Stadelmann_2021,0.001788510002033103,18.24211912831065
15B,bf16,A0A2Z5U3Z0_9INFA_Doud_2016,0.002098155941338775,23.66460970311189
15B,bf16,A0A2Z5U3Z0_9INFA_Wu_2014,-0.00042995376089371984,22.56024897152766
15B,bf16,A4D664_9INFA_Soh_2019,-0.0041740664766172775,10.60880480035907
15B,bf16,A4GRB6_PSEAI_Chen_2020,-0.0013336057245088018,24.704668013834826
15B,bf16,A4_HUMAN_Seuma_2022,-0.0055833494336252065,13.215070218922213
15B,bf16,AACC1_PSEAI_Dandage_2018,-0.0014660737480659547,28.528744513415383
15B,bf16,ACE2_HUMAN_Chan_2020,0.003330409959003494,27.95911294082757
15B,bf16,ADRB2_HUMAN_Jones_2020,-0.0007018118685652164,36.60544538790218
15B,bf16,AICDA_HUMAN_Gajula_2014_3cycles,0.005156876047848702,34.33593541719647
15B,bf16,AMFR_HUMAN_Tsuboyama_2023_4G3O,-0.001010814560907236,52.7974552315314
15B,bf16,AMIE_PSEAE_Wrenbeck_2017,0.008462887252227547,13.39158149495019
15B,bf16,ANCSZ_Hobbs_2022,8.048769874013928e-05,40.869953466559984
15B,bf16,ARGR_ECOLI_Tsuboyama_2023_1AOY,-0.010354338446756872,9.327694732362872
15B,bf16,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,0.006233880386490698,21.006915497181417
15B,bf16,BBC1_YEAST_Tsuboyama_2023_1TG0,0.002452642949050843,36.60775661345689
15B,bf16,BCHB_CHLTE_Tsuboyama_2023_2KRU,0.003262116194127196,28.612172495869398
15B,bf16,BLAT_ECOLX_Deng_2012,0.008414108363732686,16.51276974749764
15B,bf16,BLAT_ECOLX_Firnberg_2014,0.012002100111028091,16.532617583724747
15B,bf16,BLAT_ECOLX_Jacquier_2013,0.010815103161853967,14.740740524457005
15B,bf16,BLAT_ECOLX_Stiffler_2015,0.011926018940934535,16.51276974749764
15B,bf16,C6KNH7_9INFA_Lee_2018,-0.0020517613457016193,15.11453052345654
15B,bf16,CALM1_HUMAN_Weile_2017,0.0004546848575626983,17.573178852954815
15B,bf16,CAPSD_AAV2S_Sinai_2021,-0.017952986902518203,7.429487919470716
15B,bf16,CASP3_HUMAN_Roychowdhury_2020,0.0031669126094359124,20.216114394651505
15B,bf16,CASP7_HUMAN_Roychowdhury_2020,-0.0008346378174278746,23.74893740069196
15B,bf16,CATR_CHLRE_Tsuboyama_2023_2AMI,0.003040828093581416,33.094093063706445
